0,0.04271893275004715,0.01778909276956893,-0.01095851677932298
1,0.0681721228244007,0.01660782448573142,-0.008738782876354273
2,0.08249286882692225,0.01548598416861416,-0.007111082196792962
3,0.08897428316756022,0.01428519902620996,-0.005950709384919417
4,0.09028633637269148,0.01312991150775022,-0.005132907017594018
5,0.08855850768550962,0.01205063131579772,-0.00442626392513367
6,0.08487422487849731,0.01101875570068904,-0.003882442868195207
7,0.08007471604529144,0.01004970714634464,-0.003422371039348004
8,0.07483398060759121,0.009174217785238409,-0.003011242483552087
9,0.06945624148513287,0.008364636277465419,-0.002665362881346982
10,0.06415478843106888,0.007618429395415485,-0.002360247498996884
11,0.059046661260959,0.006936030400539868,-0.002100880141153911
12,0.05413376698004453,0.00630694658809853,-0.001906309914889094
13,0.04951497011648605,0.005737356263423679,-0.001722157494235683
14,0.04525768166598562,0.005217134269419339,-0.001531431745810542
15,0.041274059156326,0.004740364323069908,-0.001401230413847251
16,0.03754901409310471,0.004304677046594038,-0.001295477580331944
17,0.03419257825223619,0.003913566133839579,-0.001147056071599589
18,0.03109517179359192,0.003554195626880494,-0.001050898574368939
19,0.02825465576021608,0.003227803721732478,-0.0009594846027869508
20,0.02567272364375764,0.002931181111873065,-0.0008668717336755205
21,0.02333101542029423,0.002663113554879919,-0.0007824753904677917
22,0.02119368762786137,0.002418349357337608,-0.0007128008654026763
23,0.01923740111148591,0.002195756811675125,-0.0006535776703282414
24,0.01746555099752927,0.001993966708026016,-0.000590942375322806
25,0.01586751086766084,0.001810675169826474,-0.0005302329444008558
26,0.01441898776584022,0.001644130938582875,-0.0004786729421944513
27,0.01309872844042179,0.001492724907148615,-0.0004357752669730275
28,0.0118891472872266,0.001354880987850016,-0.0004004096227121179
29,0.01079135905430501,0.001230155607436447,-0.0003635716224676255
30,0.009805014374548558,0.001117349474255731,-0.0003248984863479865
31,0.008909703383050136,0.001014801468252393,-0.0002942781624964241
32,0.008096001216012328,0.0009214677833065755,-0.0002668630952142592
33,0.00734759761049097,0.0008364021378524655,-0.0002467524826805223
34,0.006671603929202865,0.0007597568917823438,-0.0002226800601280132
35,0.006059432149886703,0.0006899112462069001,-0.0002013055509571859
36,0.005503247693267737,0.0006264744116377807,-0.0001828134497856981
37,0.005000434066269452,0.0005689755055986545,-0.0001647228074712104
38,0.004543251175432266,0.0005166451348108603,-0.0001495456910633441
39,0.004127214757482554,0.0004691026085041261,-0.000135974143791785
